Configurations	Weights(%)
0.3.5.6.7.8	-4.24
0.3.5.6.7.9	-5.84
0.3.5.6.8.9	0.0
0.3.5.7.8.9	-5.59
0.3.6.7.8.9	-5.23
0.4.5.6.7.8	-4.72
0.4.5.6.7.9	-5.46
0.4.5.6.8.9	0.0
0.4.5.7.8.9	-5.25
0.4.6.7.8.9	-5.04
0.5.6.7.8.9	-5.19
1.2.3.4.6.7	-4.96
1.2.3.4.6.8	0.0
1.2.3.4.6.9	0.0
1.2.3.4.7.8	-4.11
1.2.3.4.7.9	-5.39
1.2.3.4.8.9	0.0
1.2.3.5.6.7	-4.68
1.2.3.5.6.8	0.0
1.2.3.5.6.9	0.0
1.2.3.5.7.8	-4.06
1.2.3.5.7.9	-5.89
1.2.3.5.8.9	0.0
1.2.3.6.7.8	-4.02
1.2.3.6.7.9	-5.54
1.2.3.6.8.9	0.0
1.2.3.7.8.9	-5.21
1.2.4.5.6.7	-4.56
1.2.4.5.6.8	0.0
1.2.4.5.6.9	0.0
1.2.4.5.7.8	-4.46
1.2.4.5.7.9	-5.38
1.2.4.5.8.9	0.0
1.2.4.6.7.8	-4.62
1.2.4.6.7.9	-5.17
1.2.4.6.8.9	0.0
1.2.4.7.8.9	-4.9
1.2.5.6.7.8	-4.28
1.2.5.6.7.9	-5.46
1.2.5.6.8.9	0.0
1.2.5.7.8.9	-5.17
1.2.6.7.8.9	-4.99
1.3.4.5.6.7	-4.86
1.3.4.5.6.8	0.0
1.3.4.5.6.9	0.0
1.3.4.5.7.8	-4.15
1.3.4.5.7.9	-5.64
1.3.4.5.8.9	0.0
1.3.4.6.7.8	-4.15
1.3.4.6.7.9	-5.32
1.3.4.6.8.9	0.0
1.3.4.7.8.9	-5.04
1.3.5.6.7.8	-4.2
1.3.5.6.7.9	-5.81
1.3.5.6.8.9	0.0
1.3.5.7.8.9	-5.5
1.3.6.7.8.9	-5.24
1.4.5.6.7.8	-4.44
1.4.5.6.7.9	-5.26
1.4.5.6.8.9	0.0
1.4.5.7.8.9	-5.02
1.4.6.7.8.9	-4.86
1.5.6.7.8.9	-5.14
2.3.4.5.6.8	0.0
2.3.4.5.6.9	0.0
2.3.4.5.7.8	-4.27
2.3.4.5.7.9	-5.72
2.3.4.6.7.8	-4.4
2.3.4.6.7.9	-5.42
2.3.4.6.8.9	0.0
2.3.4.7.8.9	-5.15
2.3.5.6.7.8	-4.12
2.3.5.6.7.9	-5.74
2.3.5.6.8.9	0.0
2.3.5.7.8.9	-5.46
2.4.5.6.7.8	-4.76
2.4.5.6.7.9	-5.39
2.4.5.6.8.9	0.0
2.4.5.7.8.9	-5.16
2.4.6.7.8.9	-5.02
2.5.6.7.8.9	-5.13
3.4.5.6.7.8	-4.24
3.4.5.6.7.9	-5.5
3.4.5.6.8.9	0.0
3.4.5.7.8.9	-5.26
3.4.6.7.8.9	-5.03
3.5.6.7.8.9	-5.32
