Configurations	Weights(%)
0.3.5.6.7.9	0.0
0.3.5.6.8.9	0.0
0.3.5.7.8.9	0.0
0.3.6.7.8.9	0.0
0.4.5.6.7.8	-2.49
0.4.5.6.7.9	-2.45
0.4.5.6.8.9	-2.48
0.4.5.7.8.9	-2.31
0.4.6.7.8.9	-2.22
0.5.6.7.8.9	0.0
1.2.3.4.6.7	-2.36
1.2.3.4.6.8	-3.34
1.2.3.4.6.9	-2.41
1.2.3.4.7.8	-2.84
1.2.3.4.7.9	-2.32
1.2.3.4.8.9	-2.31
1.2.3.5.6.7	0.0
1.2.3.5.6.8	0.0
1.2.3.5.6.9	0.0
1.2.3.5.7.8	0.0
1.2.3.5.7.9	0.0
1.2.3.5.8.9	0.0
1.2.3.6.7.8	0.0
1.2.3.6.7.9	0.0
1.2.3.6.8.9	0.0
1.2.3.7.8.9	0.0
1.2.4.5.6.7	-2.24
1.2.4.5.6.8	-3.31
1.2.4.5.6.9	-2.48
1.2.4.5.7.8	-2.78
1.2.4.5.7.9	-2.38
1.2.4.5.8.9	-2.38
1.2.4.6.7.8	-2.95
1.2.4.6.7.9	-2.32
1.2.4.6.8.9	-2.31
1.2.4.7.8.9	-2.26
1.2.5.6.7.8	0.0
1.2.5.6.7.9	0.0
1.2.5.6.8.9	0.0
1.2.5.7.8.9	0.0
1.2.6.7.8.9	0.0
1.3.4.5.6.7	-2.27
1.3.4.5.6.8	-3.27
1.3.4.5.6.9	-2.65
1.3.4.5.7.8	-2.8
1.3.4.5.7.9	-2.48
1.3.4.5.8.9	-2.49
1.3.4.6.7.8	-2.92
1.3.4.6.7.9	-2.44
1.3.4.6.8.9	-2.43
1.3.4.7.8.9	-2.33
1.3.5.6.7.8	0.0
1.3.5.6.7.9	0.0
1.3.5.6.8.9	0.0
1.3.5.7.8.9	0.0
1.3.6.7.8.9	0.0
1.4.5.6.7.8	-2.85
1.4.5.6.7.9	-2.46
1.4.5.6.8.9	-2.46
1.4.5.7.8.9	-2.35
1.4.6.7.8.9	-2.31
1.5.6.7.8.9	0.0
2.3.4.5.6.8	-3.0
2.3.4.5.6.9	-2.63
2.3.4.5.7.8	-2.57
2.3.4.5.7.9	-2.44
2.3.4.6.7.8	-2.68
2.3.4.6.7.9	-2.36
2.3.4.6.8.9	-2.38
2.3.4.7.8.9	-2.24
2.3.5.6.7.8	0.0
2.3.5.6.7.9	0.0
2.3.5.6.8.9	0.0
2.3.5.7.8.9	0.0
2.4.5.6.7.8	-2.66
2.4.5.6.7.9	-2.42
2.4.5.6.8.9	-2.45
2.4.5.7.8.9	-2.3
2.4.6.7.8.9	-2.23
2.5.6.7.8.9	0.0
3.4.5.6.7.8	-2.69
3.4.5.6.7.9	-2.67
3.4.5.6.8.9	-2.71
3.4.5.7.8.9	-2.48
3.4.6.7.8.9	-2.42
3.5.6.7.8.9	0.0
