Configurations	Weights(%)
0.3.5.6.7.8	-3.52
0.3.5.6.7.9	-2.87
0.3.5.6.8.9	0.0
0.3.5.7.8.9	-2.63
0.3.6.7.8.9	-2.61
0.4.5.6.7.8	-3.39
0.4.5.6.7.9	-2.83
0.4.5.6.8.9	0.0
0.4.5.7.8.9	-2.61
0.4.6.7.8.9	-2.65
0.5.6.7.8.9	-2.72
1.2.3.4.6.7	-2.73
1.2.3.4.6.8	0.0
1.2.3.4.6.9	0.0
1.2.3.4.7.8	-3.61
1.2.3.4.7.9	-2.88
1.2.3.4.8.9	0.0
1.2.3.5.6.7	-2.66
1.2.3.5.6.8	0.0
1.2.3.5.6.9	0.0
1.2.3.5.7.8	-3.66
1.2.3.5.7.9	-2.79
1.2.3.5.8.9	0.0
1.2.3.6.7.8	-3.78
1.2.3.6.7.9	-2.87
1.2.3.6.8.9	0.0
1.2.3.7.8.9	-2.66
1.2.4.5.6.7	-2.69
1.2.4.5.6.8	0.0
1.2.4.5.6.9	0.0
1.2.4.5.7.8	-3.68
1.2.4.5.7.9	-2.94
1.2.4.5.8.9	0.0
1.2.4.6.7.8	-3.8
1.2.4.6.7.9	-3.13
1.2.4.6.8.9	0.0
1.2.4.7.8.9	-2.89
1.2.5.6.7.8	-3.99
1.2.5.6.7.9	-2.98
1.2.5.6.8.9	0.0
1.2.5.7.8.9	-2.77
1.2.6.7.8.9	-2.87
1.3.4.5.6.7	-2.72
1.3.4.5.6.8	0.0
1.3.4.5.6.9	0.0
1.3.4.5.7.8	-3.43
1.3.4.5.7.9	-2.87
1.3.4.5.8.9	0.0
1.3.4.6.7.8	-3.52
1.3.4.6.7.9	-3.01
1.3.4.6.8.9	0.0
1.3.4.7.8.9	-2.77
1.3.5.6.7.8	-3.58
1.3.5.6.7.9	-2.93
1.3.5.6.8.9	0.0
1.3.5.7.8.9	-2.69
1.3.6.7.8.9	-2.76
1.4.5.6.7.8	-3.55
1.4.5.6.7.9	-3.02
1.4.5.6.8.9	0.0
1.4.5.7.8.9	-2.79
1.4.6.7.8.9	-2.95
1.5.6.7.8.9	-2.82
2.3.4.5.6.8	0.0
2.3.4.5.6.9	0.0
2.3.4.5.7.8	-3.38
2.3.4.5.7.9	-2.83
2.3.4.6.7.8	-3.45
2.3.4.6.7.9	-2.93
2.3.4.6.8.9	0.0
2.3.4.7.8.9	-2.69
2.3.5.6.7.8	-3.6
2.3.5.6.7.9	-2.94
2.3.5.6.8.9	0.0
2.3.5.7.8.9	-2.69
2.4.5.6.7.8	-3.56
2.4.5.6.7.9	-2.99
2.4.5.6.8.9	0.0
2.4.5.7.8.9	-2.75
2.4.6.7.8.9	-2.88
2.5.6.7.8.9	-2.83
3.4.5.6.7.8	-3.32
3.4.5.6.7.9	-3.07
3.4.5.6.8.9	0.0
3.4.5.7.8.9	-2.8
3.4.6.7.8.9	-2.87
3.5.6.7.8.9	-2.91
