 ChipID Half  Layer0   Layer1   Layer2  Layer3   Layer4  Layer5   Layer6  Layer7  Layer8  Pseaudo_Eff
    463   h0       1 0.958333 0.698182       1 0.721154       1 0.800000       1       1     0.386014
    464   h0       1 1.000000 0.727273       1 0.750000       1 0.800000       1       1     0.436364
    465   h0       1 1.000000 0.727273       1 0.750000       1 0.800000       1       1     0.436364
    466   h0       1 1.000000 0.669091       1 0.548077       1 0.564706       1       1     0.207085
    467   h0       1 0.166667 0.000000       1 0.141026       1 0.000000       1       1     0.000000
    812   h1       1 0.916667 0.000000       1 0.583333       1 0.000000       1       1     0.000000
    813   h1       1 1.000000 0.000000       1 0.583333       1 0.000000       1       1     0.000000
    814   h1       1 0.750000 0.000000       1 0.269231       1 0.000000       1       1     0.000000
    815   h1       1 0.750000 0.960000       1 0.750000       1 0.733333       1       1     0.396000
    816   h1       1 0.818182 1.000000       1 0.750000       1 0.733333       1       1     0.450000
    817   h1       1 0.613636 0.600000       1 0.525641       1 0.635294       1       1     0.122949
    818   h1       1 0.916667 0.727273       1 0.916667       1 0.800000       1       1     0.488889
    819   h1       1 1.000000 0.727273       1 0.916667       1 0.800000       1       1     0.533333
    820   h1       1 0.750000 0.465455       1 0.423077       1 0.611765       1       1     0.090353
    821   h1       1 0.000000 0.436364       1 0.000000       1 0.000000       1       1     0.000000
    822   h1       1 0.000000 0.454545       1 0.000000       1 0.000000       1       1     0.000000
    823   h1       1 0.000000 0.290909       1 0.000000       1 0.000000       1       1     0.000000
    860   h1       1 0.666667 0.672727       1 0.750000       1 0.866667       1       1     0.291515
    861   h1       1 0.727273 0.727273       1 0.750000       1 0.866667       1       1     0.343802
    862   h1       1 0.636364 0.690909       1 0.750000       1 0.662745       1       1     0.218542
    863   h1       1 0.363636 0.585455       1 0.461538       1 0.000000       1       1     0.000000
    864   h1       1 0.666667 0.669091       1 0.916667       1 0.933333       1       1     0.381630
    865   h1       1 0.727273 0.727273       1 0.916667       1 0.933333       1       1     0.452525
    866   h1       1 0.727273 0.727273       1 0.916667       1 0.933333       1       1     0.452525
    867   h1       1 0.727273 0.669091       1 0.564103       1 0.658824       1       1     0.180846
    868   h1       1 0.715909 0.727273       1 0.750000       1 0.800000       1       1     0.312397
    869   h1       1 0.727273 0.727273       1 0.750000       1 0.800000       1       1     0.317355
    870   h1       1 0.727273 0.727273       1 0.750000       1 0.800000       1       1     0.317355
    871   h1       1 0.367424 0.581818       1 0.394231       1 0.329412       1       1     0.027762
    872   h1       1 0.818182 0.727273       1 0.750000       1 0.800000       1       1     0.357025
    873   h1       1 0.818182 0.727273       1 0.750000       1 0.800000       1       1     0.357025
    874   h1       1 0.818182 0.727273       1 0.750000       1 0.800000       1       1     0.357025
    875   h1       1 0.681818 0.450909       1 0.182692       1 0.403922       1       1     0.022687
    876   h1       1 1.000000 0.727273       1 0.750000       1 0.800000       1       1     0.436364
    877   h1       1 1.000000 0.727273       1 0.750000       1 0.800000       1       1     0.436364
    878   h1       1 1.000000 0.727273       1 0.750000       1 0.800000       1       1     0.436364
    879   h1       1 0.833333 0.465455       1 0.198718       1 0.400000       1       1     0.030831
    880   h1       1 0.727273 1.000000       1 0.916667       1 0.800000       1       1     0.533333
    881   h1       1 0.727273 1.000000       1 0.916667       1 0.800000       1       1     0.533333
    882   h1       1 0.727273 1.000000       1 0.916667       1 0.800000       1       1     0.533333
    883   h1       1 0.587121 0.680000       1 0.271605       1 0.376471       1       1     0.040823
    884   h1       1 0.681818 0.818182       1 1.000000       1 0.800000       1       1     0.446281
    885   h1       1 0.727273 0.818182       1 1.000000       1 0.800000       1       1     0.476033
    886   h1       1 0.727273 0.818182       1 1.000000       1 0.752941       1       1     0.448031
    887   h1       1 0.606061 0.130909       1 1.000000       1 0.247059       1       1     0.019601
    888   h1       1 0.666667 0.960000       1 0.750000       1 0.800000       1       1     0.384000
    889   h1       1 0.727273 1.000000       1 0.750000       1 0.800000       1       1     0.436364
    890   h1       1 0.727273 1.000000       1 0.750000       1 0.658824       1       1     0.359358
    891   h1       1 0.727273 0.920000       1 0.461538       1 0.141176       1       1     0.043597
    892   h1       1 0.666667 0.909091       1 0.750000       1 0.800000       1       1     0.363636
    893   h1       1 0.727273 0.909091       1 0.750000       1 0.800000       1       1     0.396694
    894   h1       1 0.704545 0.640000       1 0.701923       1 0.611765       1       1     0.193626
    895   h1       1 0.636364 0.000000       1 0.410256       1 0.000000       1       1     0.000000
    916   h1       1 0.916667 0.752727       1 1.000000       1 0.933333       1       1     0.644000
    917   h1       1 1.000000 0.818182       1 1.000000       1 0.933333       1       1     0.763636
    918   h1       1 1.000000 0.818182       1 1.000000       1 0.933333       1       1     0.763636
    919   h1       1 1.000000 0.752727       1 1.000000       1 0.658824       1       1     0.495914
    920   h1       1 0.166667 0.000000       1 0.807692       1 0.000000       1       1     0.000000
    921   h1       1 0.666667 0.960000       1 0.750000       1 0.866667       1       1     0.416000
    922   h1       1 0.727273 1.000000       1 0.750000       1 0.866667       1       1     0.472727
    923   h1       1 0.727273 1.000000       1 0.750000       1 0.866667       1       1     0.472727
    924   h1       1 0.727273 0.920000       1 0.750000       1 0.637255       1       1     0.319786
    925   h1       1 0.121212 0.000000       1 0.605769       1 0.000000       1       1     0.000000
    926   h1       1 0.833333 0.698182       1 0.750000       1 0.800000       1       1     0.349091
    927   h1       1 0.909091 0.727273       1 0.750000       1 0.800000       1       1     0.396694
    928   h1       1 0.909091 0.727273       1 0.750000       1 0.800000       1       1     0.396694
    929   h1       1 0.909091 0.669091       1 0.750000       1 0.564706       1       1     0.257618
    930   h1       1 0.151515 0.000000       1 0.611111       1 0.000000       1       1     0.000000
    931   h1       1 0.833333 0.698182       1 0.750000       1 0.800000       1       1     0.349091
    932   h1       1 0.909091 0.727273       1 0.750000       1 0.800000       1       1     0.396694
    933   h1       1 0.909091 0.727273       1 0.750000       1 0.800000       1       1     0.396694
    934   h1       1 0.909091 0.669091       1 0.525641       1 0.564706       1       1     0.180553
    935   h1       1 0.151515 0.000000       1 0.134615       1 0.000000       1       1     0.000000
