Configurations	Weights(%)
0.3.5.6.7.9	0.0
0.3.5.6.8.9	0.0
0.3.5.7.8.9	0.0
0.3.6.7.8.9	0.0
0.4.5.6.7.8	-4.68
0.4.5.6.7.9	-3.97
0.4.5.6.8.9	-4.05
0.4.5.7.8.9	-4.15
0.4.6.7.8.9	-4.07
0.5.6.7.8.9	0.0
1.2.3.4.6.7	-4.63
1.2.3.4.6.8	-4.58
1.2.3.4.6.9	-4.04
1.2.3.4.7.8	-4.73
1.2.3.4.7.9	-4.15
1.2.3.4.8.9	-4.22
1.2.3.5.6.7	0.0
1.2.3.5.6.8	0.0
1.2.3.5.6.9	0.0
1.2.3.5.7.8	0.0
1.2.3.5.7.9	0.0
1.2.3.5.8.9	0.0
1.2.3.6.7.8	0.0
1.2.3.6.7.9	0.0
1.2.3.6.8.9	0.0
1.2.3.7.8.9	0.0
1.2.4.5.6.7	-4.5
1.2.4.5.6.8	-4.61
1.2.4.5.6.9	-3.94
1.2.4.5.7.8	-4.81
1.2.4.5.7.9	-4.01
1.2.4.5.8.9	-4.14
1.2.4.6.7.8	-4.86
1.2.4.6.7.9	-3.86
1.2.4.6.8.9	-3.95
1.2.4.7.8.9	-4.03
1.2.5.6.7.8	0.0
1.2.5.6.7.9	0.0
1.2.5.6.8.9	0.0
1.2.5.7.8.9	0.0
1.2.6.7.8.9	0.0
1.3.4.5.6.7	-4.5
1.3.4.5.6.8	-4.35
1.3.4.5.6.9	-4.01
1.3.4.5.7.8	-4.51
1.3.4.5.7.9	-4.09
1.3.4.5.8.9	-4.2
1.3.4.6.7.8	-4.63
1.3.4.6.7.9	-4.01
1.3.4.6.8.9	-4.07
1.3.4.7.8.9	-4.18
1.3.5.6.7.8	0.0
1.3.5.6.7.9	0.0
1.3.5.6.8.9	0.0
1.3.5.7.8.9	0.0
1.3.6.7.8.9	0.0
1.4.5.6.7.8	-4.67
1.4.5.6.7.9	-3.84
1.4.5.6.8.9	-3.95
1.4.5.7.8.9	-4.01
1.4.6.7.8.9	-3.94
1.5.6.7.8.9	0.0
2.3.4.5.6.8	-4.64
2.3.4.5.6.9	-4.19
2.3.4.5.7.8	-4.83
2.3.4.5.7.9	-4.3
2.3.4.6.7.8	-4.96
2.3.4.6.7.9	-4.11
2.3.4.6.8.9	-4.15
2.3.4.7.8.9	-4.29
2.3.5.6.7.8	0.0
2.3.5.6.7.9	0.0
2.3.5.6.8.9	0.0
2.3.5.7.8.9	0.0
2.4.5.6.7.8	-4.96
2.4.5.6.7.9	-3.95
2.4.5.6.8.9	-4.04
2.4.5.7.8.9	-4.13
2.4.6.7.8.9	-3.96
2.5.6.7.8.9	0.0
3.4.5.6.7.8	-4.62
3.4.5.6.7.9	-4.02
3.4.5.6.8.9	-4.09
3.4.5.7.8.9	-4.19
3.4.6.7.8.9	-4.09
3.5.6.7.8.9	0.0
