Configurations	Weights(%)
0.3.5.6.7.8	-4.44
0.3.5.6.7.9	-3.94
0.3.5.6.8.9	0.0
0.3.5.7.8.9	-4.13
0.3.6.7.8.9	-4.08
0.4.5.6.7.8	-4.06
0.4.5.6.7.9	-3.43
0.4.5.6.8.9	0.0
0.4.5.7.8.9	-3.59
0.4.6.7.8.9	-3.53
0.5.6.7.8.9	-3.64
1.2.3.4.6.7	-3.87
1.2.3.4.6.8	0.0
1.2.3.4.6.9	0.0
1.2.3.4.7.8	-4.02
1.2.3.4.7.9	-3.66
1.2.3.4.8.9	0.0
1.2.3.5.6.7	-4.2
1.2.3.5.6.8	0.0
1.2.3.5.6.9	0.0
1.2.3.5.7.8	-4.23
1.2.3.5.7.9	-3.88
1.2.3.5.8.9	0.0
1.2.3.6.7.8	-4.43
1.2.3.6.7.9	-3.74
1.2.3.6.8.9	0.0
1.2.3.7.8.9	-3.91
1.2.4.5.6.7	-3.89
1.2.4.5.6.8	0.0
1.2.4.5.6.9	0.0
1.2.4.5.7.8	-4.05
1.2.4.5.7.9	-3.5
1.2.4.5.8.9	0.0
1.2.4.6.7.8	-4.08
1.2.4.6.7.9	-3.37
1.2.4.6.8.9	0.0
1.2.4.7.8.9	-3.53
1.2.5.6.7.8	-4.17
1.2.5.6.7.9	-3.47
1.2.5.6.8.9	0.0
1.2.5.7.8.9	-3.64
1.2.6.7.8.9	-3.51
1.3.4.5.6.7	-3.74
1.3.4.5.6.8	0.0
1.3.4.5.6.9	0.0
1.3.4.5.7.8	-3.76
1.3.4.5.7.9	-3.6
1.3.4.5.8.9	0.0
1.3.4.6.7.8	-3.86
1.3.4.6.7.9	-3.53
1.3.4.6.8.9	0.0
1.3.4.7.8.9	-3.69
1.3.5.6.7.8	-3.99
1.3.5.6.7.9	-3.65
1.3.5.6.8.9	0.0
1.3.5.7.8.9	-3.82
1.3.6.7.8.9	-3.76
1.4.5.6.7.8	-3.84
1.4.5.6.7.9	-3.35
1.4.5.6.8.9	0.0
1.4.5.7.8.9	-3.5
1.4.6.7.8.9	-3.43
1.5.6.7.8.9	-3.45
2.3.4.5.6.8	0.0
2.3.4.5.6.9	0.0
2.3.4.5.7.8	-4.24
2.3.4.5.7.9	-3.75
2.3.4.6.7.8	-4.36
2.3.4.6.7.9	-3.57
2.3.4.6.8.9	0.0
2.3.4.7.8.9	-3.74
2.3.5.6.7.8	-4.57
2.3.5.6.7.9	-3.82
2.3.5.6.8.9	0.0
2.3.5.7.8.9	-4.02
2.4.5.6.7.8	-4.32
2.4.5.6.7.9	-3.4
2.4.5.6.8.9	0.0
2.4.5.7.8.9	-3.57
2.4.6.7.8.9	-3.41
2.5.6.7.8.9	-3.55
3.4.5.6.7.8	-3.99
3.4.5.6.7.9	-3.48
3.4.5.6.8.9	0.0
3.4.5.7.8.9	-3.65
3.4.6.7.8.9	-3.55
3.5.6.7.8.9	-3.69
